id,distance,time,from_airport,to_airport
981,413,NULL,1850,1804
982,718,NULL,1850,1825
983,612,NULL,1850,1836
984,1139,NULL,1850,3621
985,1134,NULL,1850,1840
986,277,NULL,1850,1856
987,304,NULL,1854,1824
988,677,NULL,1853,1824
989,324,NULL,1856,1824
990,277,NULL,1856,1850
991,1800,NULL,2179,2050
992,1001,NULL,3093,2050
993,1686,NULL,2188,2050
994,1800,NULL,2050,2179
995,1001,NULL,2050,3093
996,1686,NULL,2050,2188
997,3216,NULL,4053,1130
998,3406,NULL,4053,4197
999,3183,NULL,4053,4057
1000,1251,NULL,1665,1742
1001,3216,NULL,1130,4053
1002,106,NULL,1130,4057
1003,3146,NULL,1130,1678
1004,306,NULL,1132,4057
1005,1251,NULL,1742,1665
1006,1120,NULL,1742,1678
1007,269,NULL,4197,4057
1008,1198,NULL,1737,1678
1009,3183,NULL,4057,4053
1010,3112,NULL,4057,1678
1011,3146,NULL,1678,1130
1012,3217,NULL,1678,1132
1013,1120,NULL,1678,1742
1014,1198,NULL,1678,1737
1015,1738,NULL,1230,350
1016,1188,NULL,737,344
1017,1579,NULL,1650,344
1018,1367,NULL,1650,350
1019,1272,NULL,1650,337
1020,1132,NULL,1218,344
1021,1367,NULL,1218,352
1022,994,NULL,1218,350
1023,1187,NULL,1739,344
1024,946,NULL,1739,350
1025,768,NULL,1538,344
1026,1309,NULL,1501,344
1027,1027,NULL,1501,350
1028,958,NULL,1489,344
1029,757,NULL,1489,350
1030,1188,NULL,344,737
1031,1579,NULL,344,1650
1032,1132,NULL,344,1218
1033,1187,NULL,344,1739
1034,768,NULL,344,1538
1035,1309,NULL,344,1501
1036,958,NULL,344,1489
1037,642,NULL,344,609
1038,464,NULL,344,338
1039,895,NULL,344,535
1040,1080,NULL,344,1555
1041,394,NULL,344,382
1042,705,NULL,344,4322
1043,361,NULL,344,348
1044,1850,NULL,344,1638
1045,3174,NULL,344,1054
1046,699,NULL,344,478
1047,435,NULL,344,346
1048,593,NULL,344,1524
1049,801,NULL,344,1354
1050,510,NULL,344,1587
1051,1400,NULL,344,1742
1052,835,NULL,344,1562
1053,486,NULL,344,772
1054,1148,NULL,344,1646
1055,1677,NULL,344,1486
1056,1530,NULL,344,1194
1057,1067,NULL,344,1206
1058,492,NULL,344,548
1059,471,NULL,344,337
1060,544,NULL,344,1612
1061,3223,NULL,344,1056
1062,3087,NULL,344,1590
1063,689,NULL,344,1539
1064,745,NULL,344,1613
1065,2054,NULL,344,2988
1066,870,NULL,344,1208
1067,391,NULL,344,1678
1068,642,NULL,609,344
1069,1718,NULL,1509,352
1070,464,NULL,338,344
1071,423,NULL,338,350
1072,461,NULL,373,346
1073,1449,NULL,345,1742
1074,895,NULL,535,344
1075,1080,NULL,1555,344
1076,1200,NULL,1555,352
1077,801,NULL,1555,350
1078,394,NULL,382,344
1079,1265,NULL,340,1742
1080,1367,NULL,352,1218
1081,1718,NULL,352,1509
1082,1200,NULL,352,1555
1083,762,NULL,352,1524
1084,1333,NULL,352,1561
1085,1387,NULL,352,1742
1086,647,NULL,352,548
1087,420,NULL,352,350
1088,779,NULL,352,1539
1089,687,NULL,352,1613
1090,1821,NULL,352,2988
1091,1474,NULL,342,1742
1092,705,NULL,4322,344
1093,779,NULL,669,350
1094,361,NULL,348,344
1095,373,NULL,348,350
1096,1850,NULL,1638,344
1097,3174,NULL,1054,344
1098,699,NULL,478,344
1099,558,NULL,582,337
1100,435,NULL,346,344
1101,461,NULL,346,373
1102,964,NULL,346,1742
1103,464,NULL,346,337
1104,593,NULL,1524,344
1105,762,NULL,1524,352
1106,1333,NULL,1561,352
1107,801,NULL,1354,344
1108,510,NULL,1587,344
1109,1400,NULL,1742,344
1110,1449,NULL,1742,345
1111,1265,NULL,1742,340
1112,1387,NULL,1742,352
1113,1474,NULL,1742,342
1114,964,NULL,1742,346
1115,1140,NULL,1742,350
1116,1226,NULL,1742,337
1117,835,NULL,1562,344
1118,486,NULL,772,344
1119,618,NULL,772,350
1120,1148,NULL,1646,344
1121,1677,NULL,1486,344
1122,1414,NULL,1486,350
1123,1530,NULL,1194,344
1124,1067,NULL,1206,344
1125,790,NULL,1206,350
1126,492,NULL,548,344
1127,647,NULL,548,352
1128,729,NULL,548,350
1129,1738,NULL,350,1230
1130,1367,NULL,350,1650
1131,994,NULL,350,1218
1132,946,NULL,350,1739
1133,1027,NULL,350,1501
1134,757,NULL,350,1489
1135,423,NULL,350,338
1136,801,NULL,350,1555
1137,420,NULL,350,352
1138,779,NULL,350,669
1139,373,NULL,350,348
1140,1140,NULL,350,1742
1141,618,NULL,350,772
1142,1414,NULL,350,1486
1143,790,NULL,350,1206
1144,729,NULL,350,548
1145,510,NULL,350,337
1146,546,NULL,350,1613
1147,2044,NULL,350,2988
1148,611,NULL,350,1208
1149,1272,NULL,337,1650
1150,471,NULL,337,344
1151,558,NULL,337,582
1152,464,NULL,337,346
1153,1226,NULL,337,1742
1154,510,NULL,337,350
1155,1584,NULL,337,2988
1156,544,NULL,1612,344
1157,3223,NULL,1056,344
1158,3087,NULL,1590,344
1159,689,NULL,1539,344
1160,779,NULL,1539,352
1161,745,NULL,1613,344
1162,687,NULL,1613,352
1163,546,NULL,1613,350
1164,2054,NULL,2988,344
1165,1821,NULL,2988,352
1166,2044,NULL,2988,350
1167,1584,NULL,2988,337
1168,870,NULL,1208,344
1169,611,NULL,1208,350
1170,391,NULL,1678,344
1171,179,NULL,6839,6712
1172,92,NULL,6839,7107
1173,135,NULL,6712,3417
1174,286,NULL,3417,3832
1175,42,NULL,7116,7236
1176,67,NULL,7105,3420
1177,291,NULL,3832,6839
1178,407,NULL,3832,6712
1179,166,NULL,3832,7116
1180,228,NULL,3832,3420
1181,430,NULL,3832,3764
1182,407,NULL,3832,7108
1183,325,NULL,3832,7107
1184,133,NULL,3832,7246
1185,360,NULL,3832,6722
1186,131,NULL,3832,7112
1187,202,NULL,3832,7113
1188,173,NULL,3832,7115
1189,67,NULL,3420,7105
1190,228,NULL,3420,3832
1191,430,NULL,3764,3832
1192,110,NULL,3764,7108
1193,97,NULL,3764,6717
1194,40,NULL,3764,7208
1195,69,NULL,3764,6722
1196,407,NULL,7108,3832
1197,110,NULL,7108,3764
1198,102,NULL,7108,7107
1199,325,NULL,7107,3832
1200,102,NULL,7107,7108
1201,208,NULL,7236,3832
1202,55,NULL,6717,7111
1203,40,NULL,7208,3764
1204,23,NULL,7208,7111
1205,61,NULL,7246,7110
1206,80,NULL,7110,3832
1207,55,NULL,7111,6717
1208,23,NULL,7111,7208
1209,360,NULL,6722,3832
1210,69,NULL,6722,3764
1211,167,NULL,6722,7113
1212,131,NULL,7112,3832
1213,202,NULL,7113,3832
1214,167,NULL,7113,6722
1215,253,NULL,7114,3832
1216,85,NULL,7115,7114
1217,35,NULL,7217,3599
1218,25,NULL,7217,7218
1219,5745,NULL,4385,7094
1220,5707,NULL,3599,4385
1221,63,NULL,3599,7093
1222,185,NULL,3599,8202
1223,116,NULL,3599,5964
1224,152,NULL,3599,7201
1225,21,NULL,3599,7095
1226,159,NULL,3599,8199
1227,114,NULL,3599,7098
1228,67,NULL,3599,7099
1229,151,NULL,6960,3599
1230,52,NULL,7093,7206
1231,18,NULL,8202,3430
1232,18,NULL,7213,7096
1233,116,NULL,5964,3599
1234,58,NULL,5964,7098
1235,27,NULL,7201,6960
1236,5,NULL,7094,7212
1237,124,NULL,7096,3599
1238,113,NULL,7206,3599
1239,17,NULL,7095,7217
1240,22,NULL,8199,8200
1241,35,NULL,7212,3599
1242,10,NULL,8200,8201
1243,196,NULL,3430,3599
1244,114,NULL,7098,3599
1245,58,NULL,7098,5964
1246,58,NULL,7218,3599
1247,52,NULL,8201,8203
1248,43,NULL,7099,7213
1249,152,NULL,8203,3599
1250,218,NULL,1865,5848
1251,148,NULL,6945,5848
1252,79,NULL,6731,5848
1253,127,NULL,6731,1889
1254,18,NULL,1879,5847
1255,179,NULL,1879,5848
1256,169,NULL,1881,5848
1257,42,NULL,1881,5844
1258,328,NULL,1863,5848
1259,165,NULL,1884,5848
1260,33,NULL,5845,1884
1261,18,NULL,5847,1879
1262,183,NULL,5847,5848
1263,90,NULL,1887,1889
1264,218,NULL,5848,1865
1265,148,NULL,5848,6945
1266,79,NULL,5848,6731
1267,179,NULL,5848,1879
1268,169,NULL,5848,1881
1269,328,NULL,5848,1863
1270,135,NULL,5848,5845
1271,183,NULL,5848,5847
1272,98,NULL,5848,6732
1273,192,NULL,5848,5844
1274,96,NULL,5848,5842
1275,57,NULL,5848,1889
1276,74,NULL,6732,1884
1277,98,NULL,6732,5848
1278,42,NULL,5844,1881
1279,192,NULL,5844,5848
1280,96,NULL,5842,5848
1281,127,NULL,1889,6731
1282,90,NULL,1889,1887
1283,57,NULL,1889,5848
1284,427,NULL,1176,1186
1285,154,NULL,5692,1147
1286,851,NULL,1177,1183
1287,399,NULL,1177,1182
1288,72,NULL,1177,1186
1289,521,NULL,1187,4059
1290,268,NULL,1138,4059
1291,907,NULL,1173,4059
1292,78,NULL,1140,1138
1293,280,NULL,1140,4059
1294,249,NULL,1141,1143
1295,335,NULL,1141,4059
1296,141,NULL,1144,5694
1297,249,NULL,1143,1141
1298,246,NULL,1145,1144
1299,105,NULL,1145,5694
1300,422,NULL,1145,4059
1301,29,NULL,1145,7976
1302,246,NULL,1145,1186
1303,201,NULL,7424,1147
1304,851,NULL,1183,1177
1305,141,NULL,5694,1144
1306,411,NULL,5694,4059
1307,422,NULL,5694,1147
1308,399,NULL,1182,1177
1309,667,NULL,4059,1177
1310,521,NULL,4059,1187
1311,268,NULL,4059,1138
1312,907,NULL,4059,1173
1313,280,NULL,4059,1140
1314,335,NULL,4059,1141
1315,454,NULL,4059,1144
1316,422,NULL,4059,1145
1317,411,NULL,4059,5694
1318,269,NULL,5695,7424
1319,141,NULL,5695,1147
1320,442,NULL,7976,4059
1321,450,NULL,7976,1147
1322,154,NULL,1147,5692
1323,236,NULL,1147,1180
1324,201,NULL,1147,7424
1325,141,NULL,1147,5695
1326,450,NULL,1147,7976
1327,427,NULL,1186,1176
1328,72,NULL,1186,1177
1329,246,NULL,1186,1145
1330,601,NULL,1186,4059
1331,120,NULL,2423,4206
1332,477,NULL,2423,2397
1333,1096,NULL,3269,2397
1334,2139,NULL,3885,4140
1335,2187,NULL,3885,2397
1336,1255,NULL,3272,2397
1337,223,NULL,4200,4206
1338,785,NULL,4200,2397
1339,1277,NULL,3370,2397
1340,887,NULL,2399,2397
1341,120,NULL,4206,2423
1342,223,NULL,4206,4200
1343,221,NULL,4206,2400
1344,657,NULL,4206,4140
1345,131,NULL,4206,2425
1346,202,NULL,4206,4201
1347,398,NULL,4206,4090
1348,487,NULL,4206,6011
1349,1711,NULL,4206,3077
1350,3030,NULL,4206,3930
1351,163,NULL,4206,2429
1352,317,NULL,4206,4203
1353,566,NULL,4206,2397
1354,284,NULL,4206,4002
1355,237,NULL,4206,4204
1356,281,NULL,4206,2401
1357,575,NULL,4206,2433
1358,2810,NULL,4206,2372
1359,2422,NULL,4206,3316
1360,175,NULL,4206,6016
1361,153,NULL,4206,2422
1362,431,NULL,4206,2404
1363,2788,NULL,3275,2397
1364,221,NULL,2400,4206
1365,183,NULL,2400,4090
1366,341,NULL,2400,2429
1367,782,NULL,2400,2397
1368,2139,NULL,4140,3885
1369,657,NULL,4140,4206
1370,1056,NULL,4140,3077
1371,1066,NULL,4140,3121
1372,2381,NULL,4140,3316
1373,450,NULL,6024,2397
1374,467,NULL,6023,2397
1375,280,NULL,6733,2397
1376,131,NULL,2425,4206
1377,626,NULL,2425,2397
1378,202,NULL,4201,4206
1379,703,NULL,4201,2397
1380,398,NULL,4090,4206
1381,183,NULL,4090,2400
1382,524,NULL,4090,2429
1383,963,NULL,4090,2397
1384,396,NULL,4090,2404
1385,487,NULL,6011,4206
1386,1041,NULL,6011,2397
1387,1711,NULL,3077,4206
1388,1056,NULL,3077,4140
1389,1145,NULL,3077,2397
1390,3030,NULL,3930,4206
1391,2608,NULL,3930,2397
1392,163,NULL,2429,4206
1393,341,NULL,2429,2400
1394,524,NULL,2429,4090
1395,453,NULL,2429,2397
1396,2635,NULL,3992,2397
1397,347,NULL,2430,2397
1398,2489,NULL,3304,2397
1399,411,NULL,4202,2397
1400,317,NULL,4203,4206
1401,330,NULL,4203,2397
1402,1066,NULL,3121,4140
1403,1155,NULL,3121,2397
1404,477,NULL,2397,2423
1405,1096,NULL,2397,3269
1406,2187,NULL,2397,3885
1407,1255,NULL,2397,3272
1408,785,NULL,2397,4200
1409,1277,NULL,2397,3370
1410,887,NULL,2397,2399
1411,566,NULL,2397,4206
1412,2788,NULL,2397,3275
1413,782,NULL,2397,2400
1414,450,NULL,2397,6024
1415,467,NULL,2397,6023
1416,280,NULL,2397,6733
1417,626,NULL,2397,2425
1418,703,NULL,2397,4201
1419,963,NULL,2397,4090
1420,1041,NULL,2397,6011
1421,1145,NULL,2397,3077
1422,2608,NULL,2397,3930
1423,453,NULL,2397,2429
1424,2635,NULL,2397,3992
1425,347,NULL,2397,2430
1426,2489,NULL,2397,3304
1427,411,NULL,2397,4202
1428,330,NULL,2397,4203
1429,1155,NULL,2397,3121
1430,304,NULL,2397,4002
1431,768,NULL,2397,4204
1432,789,NULL,2397,2401
1433,2875,NULL,2397,3364
1434,584,NULL,2397,2433
1435,2431,NULL,2397,2372
1436,1851,NULL,2397,3406
1437,374,NULL,2397,6026
1438,1611,NULL,2397,3205
1439,2374,NULL,2397,3316
1440,427,NULL,2397,2435
1441,716,NULL,2397,6016
1442,567,NULL,2397,2422
1443,620,NULL,2397,3994
1444,1175,NULL,2397,2276
1445,356,NULL,2397,6021
1446,283,NULL,2397,4199
1447,358,NULL,2397,6022
1448,263,NULL,2397,6018
1449,851,NULL,2397,2404
1450,284,NULL,4002,4206
1451,304,NULL,4002,2397
1452,237,NULL,4204,4206
1453,768,NULL,4204,2397
1454,281,NULL,2401,4206
1455,789,NULL,2401,2397
1456,2875,NULL,3364,2397
1457,575,NULL,2433,4206
1458,584,NULL,2433,2397
1459,2810,NULL,2372,4206
1460,2431,NULL,2372,2397
1461,1851,NULL,3406,2397
1462,374,NULL,6026,2397
1463,1611,NULL,3205,2397
1464,330,NULL,6014,2404
1465,2422,NULL,3316,4206
1466,2381,NULL,3316,4140
1467,2374,NULL,3316,2397
1468,427,NULL,2435,2397
1469,175,NULL,6016,4206
1470,716,NULL,6016,2397
1471,153,NULL,2422,4206
1472,567,NULL,2422,2397
1473,620,NULL,3994,2397
1474,1175,NULL,2276,2397
1475,356,NULL,6021,2397
1476,283,NULL,4199,2397
1477,358,NULL,6022,2397
1478,263,NULL,6018,2397
1479,431,NULL,2404,4206
1480,396,NULL,2404,4090
1481,851,NULL,2404,2397
1482,330,NULL,2404,6014
1483,1024,NULL,2699,2771
1484,117,NULL,2772,2768
1485,236,NULL,2759,2762
1486,319,NULL,2759,2769
1487,323,NULL,2759,2771
1488,611,NULL,2761,2762
1489,303,NULL,2761,6058
1490,593,NULL,2761,2769
1491,521,NULL,2812,2762
1492,1963,NULL,3988,2771
1493,1849,NULL,2564,2771
1494,446,NULL,6056,2769
1495,1083,NULL,2789,2762
1496,1626,NULL,2789,2771
1497,236,NULL,2762,2759
1498,611,NULL,2762,2761
1499,521,NULL,2762,2812
1500,1083,NULL,2762,2789
1501,243,NULL,2762,7317
1502,414,NULL,2762,2767
1503,670,NULL,2762,2768
1504,552,NULL,2762,2771
1505,8917,NULL,1229,2771
1506,5174,NULL,3576,2771
1507,243,NULL,7317,2762
1508,280,NULL,7317,2769
1509,303,NULL,6058,2761
1510,440,NULL,6058,2769
1511,837,NULL,2476,2771
1512,414,NULL,2767,2762
1513,273,NULL,2767,2771
1514,380,NULL,4247,2769
1515,447,NULL,4247,2768
1516,319,NULL,2769,2759
1517,593,NULL,2769,2761
1518,446,NULL,2769,6056
1519,280,NULL,2769,7317
1520,440,NULL,2769,6058
1521,380,NULL,2769,4247
1522,367,NULL,2769,2771
1523,117,NULL,2768,2772
1524,670,NULL,2768,2762
1525,447,NULL,2768,4247
1526,464,NULL,2768,2771
1527,1024,NULL,2771,2699
1528,323,NULL,2771,2759
1529,1963,NULL,2771,3988
1530,1849,NULL,2771,2564
1531,1626,NULL,2771,2789
1532,552,NULL,2771,2762
1533,8917,NULL,2771,1229
1534,5174,NULL,2771,3576
1535,837,NULL,2771,2476
1536,273,NULL,2771,2767
1537,464,NULL,2771,2768
1538,57,NULL,2874,4146
1539,57,NULL,4146,2874
1540,1743,NULL,2955,4352
1541,1932,NULL,2965,2948
1542,235,NULL,4362,6110
1543,912,NULL,4362,421
1544,470,NULL,4362,6113
1545,259,NULL,4362,7480
1546,731,NULL,4362,2948
1547,596,NULL,4362,2949
1548,663,NULL,4362,4371
1549,947,NULL,4362,2985
1550,235,NULL,6110,4362
1551,912,NULL,421,4362
1552,795,NULL,2952,2948
1553,2969,NULL,2927,4374
1554,616,NULL,2927,2934
1555,2969,NULL,4374,2927
1556,2683,NULL,4374,4118
1557,1482,NULL,4374,4352
1558,3125,NULL,4374,2934
1559,1230,NULL,2960,4118
1560,3236,NULL,2960,4078
1561,470,NULL,6113,4362
1562,2683,NULL,4118,4374
1563,1230,NULL,4118,2960
1564,1395,NULL,4118,2948
1565,1007,NULL,4118,2964
1566,259,NULL,7480,4362
1567,1932,NULL,2948,2965
1568,731,NULL,2948,4362
1569,795,NULL,2948,2952
1570,1395,NULL,2948,4118
1571,1005,NULL,2948,2949
1572,1933,NULL,2948,2962
1573,2797,NULL,2948,4352
1574,1132,NULL,2948,2989
1575,596,NULL,2949,4362
1576,1005,NULL,2949,2948
1577,1443,NULL,2949,2985
1578,553,NULL,2949,663
1579,1933,NULL,2962,2948
1580,663,NULL,4371,4362
1581,1503,NULL,4371,2985
1582,1743,NULL,4352,2955
1583,1482,NULL,4352,4374
1584,2797,NULL,4352,2948
1585,1607,NULL,4352,4078
1586,2834,NULL,4352,2985
1587,1904,NULL,4352,2975
1588,2274,NULL,4352,2992
1589,3236,NULL,4078,2960
1590,1607,NULL,4078,4352
1591,1007,NULL,2964,4118
1592,1132,NULL,2989,2948
1593,994,NULL,2989,2985
1594,947,NULL,2985,4362
1595,1443,NULL,2985,2949
1596,1503,NULL,2985,4371
1597,2834,NULL,2985,4352
1598,994,NULL,2985,2989
1599,1904,NULL,2975,4352
1600,553,NULL,663,2949
1601,2274,NULL,2992,4352
1602,616,NULL,2934,2927
1603,3125,NULL,2934,4374
1604,566,NULL,2651,2641
1605,397,NULL,2651,4312
1606,324,NULL,2651,2649
1607,1106,NULL,2651,2650
1608,566,NULL,2641,2651
1609,243,NULL,2641,2649
1610,189,NULL,2645,2651
1611,255,NULL,2645,2649
1612,1225,NULL,2645,2650
1613,397,NULL,4312,2651
1614,714,NULL,4312,2650
1615,324,NULL,2649,2651
1616,243,NULL,2649,2641
1617,255,NULL,2649,2645
1618,1430,NULL,2649,2650
1619,1106,NULL,2650,2651
1620,1225,NULL,2650,2645
1621,714,NULL,2650,4312
1622,1430,NULL,2650,2649
1623,305,NULL,2442,6777
1624,228,NULL,3988,2816
1625,228,NULL,2816,3988
1626,305,NULL,6777,2442
1627,256,NULL,29,132
1628,432,NULL,32,37
1629,375,NULL,32,69
1630,455,NULL,32,183
1631,849,NULL,32,196
1632,432,NULL,37,32
1633,596,NULL,37,196
1634,282,NULL,5487,29
1635,91,NULL,5487,132
1636,155,NULL,5487,5534
1637,748,NULL,40,55
1638,411,NULL,40,75
1639,1019,NULL,49,196
1640,216,NULL,50,132
1641,261,NULL,50,187
1642,445,NULL,54,155
1643,748,NULL,55,40
1644,852,NULL,55,5495
1645,2097,NULL,55,100
1646,1175,NULL,55,132
1647,391,NULL,55,140
1648,793,NULL,55,148
1649,297,NULL,55,170
1650,852,NULL,5495,55
1651,394,NULL,5495,75
1652,69,NULL,5495,148
1653,135,NULL,69,183
1654,1089,NULL,69,196
1655,411,NULL,75,40
1656,394,NULL,75,5495
1657,2097,NULL,100,55
1658,256,NULL,132,29
1659,91,NULL,132,5487
1660,216,NULL,132,50
1661,1175,NULL,132,55
1662,68,NULL,132,5534
1663,1135,NULL,132,196
1664,460,NULL,132,41
1665,391,NULL,140,55
1666,398,NULL,141,187
1667,498,NULL,147,132
1668,290,NULL,147,41
1669,793,NULL,148,55
1670,69,NULL,148,5495
1671,172,NULL,152,170
1672,445,NULL,155,54
1673,679,NULL,155,196
1674,1002,NULL,160,187
1675,155,NULL,5534,5487
1676,149,NULL,5534,50
1677,397,NULL,5534,187
1678,297,NULL,170,55
1679,172,NULL,170,152
1680,455,NULL,183,32
1681,135,NULL,183,69
1682,261,NULL,187,50
1683,398,NULL,187,141
1684,1002,NULL,187,160
1685,397,NULL,187,5534
1686,849,NULL,196,32
1687,596,NULL,196,37
1688,1019,NULL,196,49
1689,1089,NULL,196,69
1690,1135,NULL,196,132
1691,679,NULL,196,155
1692,1218,NULL,196,183
1693,460,NULL,41,132
1694,290,NULL,41,147
1695,1245,NULL,2994,3131
1696,444,NULL,2994,2997
1697,1619,NULL,2994,3043
1698,756,NULL,2994,3093
1699,872,NULL,2994,3141
1700,525,NULL,2994,3098
1701,1375,NULL,2994,3144
1702,517,NULL,2994,3017
1703,1277,NULL,3042,3093
1704,833,NULL,3042,3141
1705,363,NULL,3001,2997
1706,794,NULL,3001,3093
1707,3030,NULL,3885,2997
1708,2948,NULL,3885,3093
1709,1245,NULL,3131,2994
1710,853,NULL,3131,2997
1711,1569,NULL,3131,3043
1712,340,NULL,3131,3136
1713,1737,NULL,3131,3093
1714,508,NULL,3131,3141
1715,272,NULL,3131,3144
1716,917,NULL,3131,3015
1717,743,NULL,3131,3017
1718,503,NULL,3131,3153
1719,444,NULL,2997,2994
1720,363,NULL,2997,3001
1721,3030,NULL,2997,3885
1722,853,NULL,2997,3131
1723,1665,NULL,2997,3043
1724,1063,NULL,2997,3136
1725,1138,NULL,2997,3093
1726,1926,NULL,2997,2188
1727,424,NULL,2997,3007
1728,618,NULL,2997,3141
1729,505,NULL,2997,3008
1730,911,NULL,2997,3098
1731,1183,NULL,2997,3105
1732,1033,NULL,2997,3144
1733,1590,NULL,2997,2194
1734,682,NULL,2997,3015
1735,3921,NULL,2997,3316
1736,1257,NULL,2997,3153
1737,1619,NULL,3043,2994
1738,1569,NULL,3043,3131
1739,1665,NULL,3043,2997
1740,1312,NULL,3043,3093
1741,851,NULL,3043,6443
1742,498,NULL,3043,6173
1743,1191,NULL,3043,3141
1744,602,NULL,3043,3050
1745,316,NULL,3043,3038
1746,1356,NULL,3043,3098
1747,1384,NULL,3043,3144
1748,985,NULL,3043,3015
1749,471,NULL,3043,3061
1750,711,NULL,3043,3020
1751,1949,NULL,3135,3093
1752,730,NULL,3135,3141
1753,405,NULL,3135,3144
1754,340,NULL,3136,3131
1755,1063,NULL,3136,2997
1756,2048,NULL,3136,3093
1757,841,NULL,3136,3141
1758,194,NULL,3136,3153
1759,756,NULL,3093,2994
1760,1277,NULL,3093,3042
1761,794,NULL,3093,3001
1762,2948,NULL,3093,3885
1763,1737,NULL,3093,3131
1764,1138,NULL,3093,2997
1765,1312,NULL,3093,3043
1766,1949,NULL,3093,3135
1767,2048,NULL,3093,3136
1768,2183,NULL,3093,2188
1769,1455,NULL,3093,6173
1770,1504,NULL,3093,3007
1771,1243,NULL,3093,3141
1772,662,NULL,3093,3008
1773,507,NULL,3093,3100
1774,815,NULL,3093,3125
1775,423,NULL,3093,3105
1776,1760,NULL,3093,3144
1777,853,NULL,3093,3015
1778,856,NULL,3093,3061
1779,1156,NULL,3093,3017
1780,944,NULL,3093,3020
1781,4159,NULL,3093,3316
1782,642,NULL,3093,3112
1783,851,NULL,6443,3043
1784,1926,NULL,2188,2997
1785,2183,NULL,2188,3093
1786,498,NULL,6173,3043
1787,1455,NULL,6173,3093
1788,276,NULL,6173,3050
1789,424,NULL,3007,2997
1790,1504,NULL,3007,3093
1791,872,NULL,3141,2994
1792,833,NULL,3141,3042
1793,508,NULL,3141,3131
1794,618,NULL,3141,2997
1795,1191,NULL,3141,3043
1796,730,NULL,3141,3135
1797,841,NULL,3141,3136
1798,1243,NULL,3141,3093
1799,1077,NULL,3141,3098
1800,528,NULL,3141,3144
1801,538,NULL,3141,3020
1802,505,NULL,3008,2997
1803,662,NULL,3008,3093
1804,380,NULL,3008,3015
1805,635,NULL,3008,3020
1806,602,NULL,3050,3043
1807,276,NULL,3050,6173
1808,286,NULL,3050,3038
1809,316,NULL,3038,3043
1810,286,NULL,3038,3050
1811,507,NULL,3100,3093
1812,144,NULL,3100,3112
1813,525,NULL,3098,2994
1814,911,NULL,3098,2997
1815,1356,NULL,3098,3043
1816,1077,NULL,3098,3141
1817,815,NULL,3125,3093
1818,1183,NULL,3105,2997
1819,423,NULL,3105,3093
1820,438,NULL,3105,3061
1821,1375,NULL,3144,2994
1822,272,NULL,3144,3131
1823,1033,NULL,3144,2997
1824,1384,NULL,3144,3043
1825,405,NULL,3144,3135
1826,1760,NULL,3144,3093
1827,528,NULL,3144,3141
1828,913,NULL,3144,3017
1829,615,NULL,3144,3153
1830,1590,NULL,2194,2997
1831,917,NULL,3015,3131
1832,682,NULL,3015,2997
1833,985,NULL,3015,3043
1834,853,NULL,3015,3093
1835,380,NULL,3015,3008
1836,604,NULL,3015,3017
1837,471,NULL,3061,3043
1838,856,NULL,3061,3093
1839,438,NULL,3061,3105
1840,517,NULL,3017,2994
1841,743,NULL,3017,3131
1842,1156,NULL,3017,3093
1843,913,NULL,3017,3144
1844,604,NULL,3017,3015
1845,711,NULL,3020,3043
1846,944,NULL,3020,3093
1847,538,NULL,3020,3141
1848,635,NULL,3020,3008
1849,3921,NULL,3316,2997
1850,4159,NULL,3316,3093
1851,642,NULL,3112,3093
1852,144,NULL,3112,3100
1853,503,NULL,3153,3131
1854,1257,NULL,3153,2997
1855,194,NULL,3153,3136
1856,615,NULL,3153,3144
1857,281,NULL,1928,3533
1858,238,NULL,1935,3533
1859,281,NULL,3533,1928
1860,238,NULL,3533,1935
1861,420,NULL,3533,1946
1862,420,NULL,1946,3533
1863,2612,NULL,4029,1590
1864,284,NULL,1594,1605
1865,272,NULL,1594,1590
1866,2278,NULL,1555,1590
1867,284,NULL,1605,1594
1868,2845,NULL,337,1590
1869,2612,NULL,1590,4029
1870,272,NULL,1590,1594
1871,2278,NULL,1590,1555
1872,2845,NULL,1590,337
1873,470,NULL,1122,5686
1874,487,NULL,1122,5688
1875,233,NULL,1122,4119
1876,470,NULL,5686,1122
1877,533,NULL,5686,5688
1878,1984,NULL,2188,1122
1879,487,NULL,5688,1122
1880,533,NULL,5688,5686
1881,586,NULL,1121,5686
1882,247,NULL,1121,4119
1883,845,NULL,1121,5687
1884,1992,NULL,4119,2188
1885,247,NULL,4119,1121
1886,1086,NULL,4119,5687
1887,932,NULL,5687,1122
1888,845,NULL,5687,1121
1889,665,NULL,54,68
1890,784,NULL,54,4244
1891,513,NULL,54,139
1892,126,NULL,54,145
1893,115,NULL,54,206
1894,665,NULL,68,54
1895,784,NULL,4244,54
1896,513,NULL,139,54
1897,126,NULL,145,54
1898,115,NULL,206,54
1899,496,NULL,3235,3239
1900,363,NULL,3931,3239
1901,135,NULL,3213,3222
1902,432,NULL,3213,3239
1903,364,NULL,3213,3236
1904,328,NULL,3213,3237
1905,265,NULL,6198,3223
1906,135,NULL,3222,3213
1907,123,NULL,3222,4001
1908,533,NULL,3222,3239
1909,432,NULL,3222,3237
1910,265,NULL,3223,6198
1911,190,NULL,3223,6197
1912,199,NULL,4001,3213
1913,123,NULL,4001,3222
1914,491,NULL,4001,3239
1915,496,NULL,3239,3235
1916,363,NULL,3239,3931
1917,432,NULL,3239,3213
