"";"airline";"airline_id";"source_airport";"source_airport_id";"destination_airport";"destination_airport_id";"codeshare";"stops";"equipment"
"15552";"CO";"1881";"MCO";"3878";"IAH";"3550";"";0;"753 739 752 735 738 73G"
"15553";"CO";"1881";"MCO";"3878";"LAX";"3484";"Y";0;"320"
"15554";"CO";"1881";"MCO";"3878";"LGW";"502";"Y";0;"744"
"15555";"CO";"1881";"MCO";"3878";"MAN";"478";"Y";0;"333"
"15556";"CO";"1881";"MCO";"3878";"MHH";"1930";"Y";0;"BE1"
"15557";"CO";"1881";"MCO";"3878";"ORD";"3830";"";0;"73G"
"15558";"CO";"1881";"MCO";"3878";"PNS";"3564";"Y";0;"BE1"
"15559";"CO";"1881";"MCO";"3878";"PTY";"1871";"Y";0;"738"
"15560";"CO";"1881";"MCO";"3878";"SFO";"3469";"Y";0;"320"
"15561";"CO";"1881";"MCO";"3878";"YUL";"146";"Y";0;"320"
"15562";"CO";"1881";"MDT";"3542";"CLE";"3486";"Y";0;"DH2"
"15563";"CO";"1881";"MDT";"3542";"EWR";"3494";"Y";0;"DH2"
"15564";"CO";"1881";"MDT";"3542";"ORD";"3830";"Y";0;"319 ER4 CR7 320"
"15565";"CO";"1881";"MEL";"3339";"SYD";"3361";"Y";0;"744"
"15566";"CO";"1881";"MEM";"3473";"DEN";"3751";"Y";0;"ER4"
"15567";"CO";"1881";"MEM";"3473";"EWR";"3494";"Y";0;"ERJ"
"15568";"CO";"1881";"MEM";"3473";"IAH";"3550";"Y";0;"ERJ"
"15569";"CO";"1881";"MEM";"3473";"ORD";"3830";"Y";0;"ER4 CR7"
"15570";"CO";"1881";"MEX";"1824";"CVM";"1798";"Y";0;"ATR"
"15571";"CO";"1881";"MEX";"1824";"DEN";"3751";"Y";0;"320"
"15572";"CO";"1881";"MEX";"1824";"EWR";"3494";"";0;"738"
"15573";"CO";"1881";"MEX";"1824";"IAD";"3714";"Y";0;"319"
"15574";"CO";"1881";"MEX";"1824";"IAH";"3550";"";0;"735 738 73G"
"15575";"CO";"1881";"MEX";"1824";"LAX";"3484";"Y";0;"320 319"
"15576";"CO";"1881";"MEX";"1824";"ORD";"3830";"Y";0;"319"
"15577";"CO";"1881";"MEX";"1824";"SFO";"3469";"Y";0;"319 320"
"15578";"CO";"1881";"MEX";"1824";"SLW";"1810";"Y";0;"ATR"
"15579";"CO";"1881";"MFE";"3826";"IAH";"3550";"";0;"735 73G 738"
"15580";"CO";"1881";"MFR";"4101";"SFO";"3469";"Y";0;"EM2"
"15581";"CO";"1881";"MGA";"1863";"GUA";"1767";"Y";0;"E90"
"15582";"CO";"1881";"MGA";"1863";"IAH";"3550";"";0;"738 739"
"15583";"CO";"1881";"MHH";"1930";"FLL";"3533";"Y";0;"BE1"
"15584";"CO";"1881";"MHH";"1930";"MCO";"3878";"Y";0;"BE1"
"15585";"CO";"1881";"MHH";"1930";"PBI";"3722";"Y";0;"BE1"
"15586";"CO";"1881";"MHT";"4011";"CLE";"3486";"Y";0;"ERJ"
"15587";"CO";"1881";"MHT";"4011";"EWR";"3494";"Y";0;"ERJ DH3 DH2"
"15588";"CO";"1881";"MHT";"4011";"IAD";"3714";"Y";0;"ER4"
"15589";"CO";"1881";"MHT";"4011";"ORD";"3830";"Y";0;"ER4"
"15590";"CO";"1881";"MIA";"3576";"CLE";"3486";"Y";0;"ERJ"
"15591";"CO";"1881";"MIA";"3576";"DEN";"3751";"Y";0;"320 319 752"
"15592";"CO";"1881";"MIA";"3576";"EWR";"3494";"";0;"738 739 735 752 73G 753"
"15593";"CO";"1881";"MIA";"3576";"FRA";"340";"Y";0;"388"
"15594";"CO";"1881";"MIA";"3576";"GIG";"2560";"Y";0;"763"
"15595";"CO";"1881";"MIA";"3576";"GRU";"2564";"Y";0;"330"
"15596";"CO";"1881";"MIA";"3576";"IAD";"3714";"Y";0;"320"
"15597";"CO";"1881";"MIA";"3576";"IAH";"3550";"";0;"73G 739 738 735"
"15598";"CO";"1881";"MIA";"3576";"LHR";"507";"Y";0;"744 343"
"15599";"CO";"1881";"MIA";"3576";"MAO";"2551";"Y";0;"763"
"15600";"CO";"1881";"MIA";"3576";"ORD";"3830";"Y";0;"319 752 320"
"15601";"CO";"1881";"MIA";"3576";"PTY";"1871";"Y";0;"73G 738"
"15602";"CO";"1881";"MID";"1819";"IAH";"3550";"";0;"738"
"15603";"CO";"1881";"MKE";"3717";"CLE";"3486";"Y";0;"CRJ ERJ"
"15604";"CO";"1881";"MKE";"3717";"DEN";"3751";"Y";0;"CRJ"
"15605";"CO";"1881";"MKE";"3717";"EWR";"3494";"Y";0;"ERJ"
"15606";"CO";"1881";"MKE";"3717";"IAH";"3550";"Y";0;"ERJ CRJ"
"15607";"CO";"1881";"MKE";"3717";"ORD";"3830";"Y";0;"CRJ"
"15608";"CO";"1881";"MKG";"5754";"ORD";"3830";"Y";0;"CRJ"
"15609";"CO";"1881";"MKK";"3705";"JHM";"3796";"Y";0;"DH8"
"15610";"CO";"1881";"MLI";"4072";"DEN";"3751";"Y";0;"CR7 ER4"
"15611";"CO";"1881";"MLI";"4072";"ORD";"3830";"Y";0;"ER4 CRJ"
"15612";"CO";"1881";"MLM";"1821";"IAH";"3550";"Y";0;"ERJ"
"15613";"CO";"1881";"MLU";"3732";"IAH";"3550";"Y";0;"SF3"
"15614";"CO";"1881";"MNL";"2397";"GUM";"2246";"Y";0;"738 73G"
"15615";"CO";"1881";"MNL";"2397";"ROR";"2256";"Y";0;"738"
"15616";"CO";"1881";"MOB";"3782";"IAH";"3550";"Y";0;"ERJ"
"15617";"CO";"1881";"MOD";"3816";"SFO";"3469";"Y";0;"EM2"
"15618";"CO";"1881";"MOT";"3498";"DEN";"3751";"Y";0;"CRJ"
"15619";"CO";"1881";"MRY";"3948";"DEN";"3751";"Y";0;"CRJ"
"15620";"CO";"1881";"MRY";"3948";"LAX";"3484";"Y";0;"CRJ"
"15621";"CO";"1881";"MRY";"3948";"SFO";"3469";"Y";0;"EM2"
"15622";"CO";"1881";"MSN";"3459";"CLE";"3486";"Y";0;"ERJ"
"15623";"CO";"1881";"MSN";"3459";"DEN";"3751";"Y";0;"CRJ ER4"
"15624";"CO";"1881";"MSN";"3459";"EWR";"3494";"Y";0;"ERJ"
"15625";"CO";"1881";"MSN";"3459";"ORD";"3830";"Y";0;"CR7 ER4 CRJ"
"15626";"CO";"1881";"MSO";"4216";"DEN";"3751";"Y";0;"CRJ"
"15627";"CO";"1881";"MSP";"3858";"CLE";"3486";"Y";0;"ERJ"
"15628";"CO";"1881";"MSP";"3858";"DEN";"3751";"Y";0;"320 E70 319"
"15629";"CO";"1881";"MSP";"3858";"EWR";"3494";"Y";0;"ERJ"
"15630";"CO";"1881";"MSP";"3858";"IAH";"3550";"";0;"738 73G 735"
"15631";"CO";"1881";"MSP";"3858";"ORD";"3830";"Y";0;"320 319 E70 CR7"
"15632";"CO";"1881";"MSP";"3858";"SFO";"3469";"Y";0;"319"
"15633";"CO";"1881";"MSY";"3861";"CLE";"3486";"Y";0;"ERJ"
"15634";"CO";"1881";"MSY";"3861";"DEN";"3751";"Y";0;"320 CR7"
"15635";"CO";"1881";"MSY";"3861";"EWR";"3494";"Y";0;"ERJ"
"15636";"CO";"1881";"MSY";"3861";"IAD";"3714";"Y";0;"319 CR7 E70 320"
"15637";"CO";"1881";"MSY";"3861";"IAH";"3550";"";0;"738 739 73G 735 753"
"15638";"CO";"1881";"MSY";"3861";"LAX";"3484";"Y";0;"319 320"
"15639";"CO";"1881";"MSY";"3861";"ORD";"3830";"Y";0;"CR7 319 752"
"15640";"CO";"1881";"MSY";"3861";"SFO";"3469";"Y";0;"320 319"
"15641";"CO";"1881";"MTJ";"6880";"DEN";"3751";"Y";0;"ER4"
"15642";"CO";"1881";"MTJ";"6880";"EWR";"3494";"";0;"735"
"15643";"CO";"1881";"MTJ";"6880";"IAH";"3550";"";0;"73G"
"15644";"CO";"1881";"MTJ";"6880";"ORD";"3830";"Y";0;"CR7"
"15645";"CO";"1881";"MTY";"1825";"IAH";"3550";"";0;"738 735"
"15646";"CO";"1881";"MUC";"346";"EWR";"3494";"";0;"764"
"15647";"CO";"1881";"MUC";"346";"IAD";"3714";"Y";0;"777"
"15648";"CO";"1881";"MUC";"346";"ORD";"3830";"Y";0;"777"
"15649";"CO";"1881";"MXP";"1524";"EWR";"3494";"";0;"762"
"15650";"CO";"1881";"MYR";"3515";"EWR";"3494";"Y";0;"DH4"
"15651";"CO";"1881";"MZT";"1826";"IAH";"3550";"Y";0;"ERJ"
"15652";"CO";"1881";"NAS";"1953";"EWR";"3494";"";0;"738 739"
"15653";"CO";"1881";"NBO";"4059";"BRU";"302";"Y";0;"333"
"15654";"CO";"1881";"NGO";"3942";"GUM";"2246";"";0;"73G 738"
"15655";"CO";"1881";"NRT";"2279";"BKK";"3885";"Y";0;"777"
"15656";"CO";"1881";"NRT";"2279";"EWR";"3494";"";0;"777"
"15657";"CO";"1881";"NRT";"2279";"GUM";"2246";"";0;"73G 738"
"15658";"CO";"1881";"NRT";"2279";"HKG";"3077";"";0;"738"
"15659";"CO";"1881";"NRT";"2279";"HNL";"3728";"Y";0;"777 763"
"15660";"CO";"1881";"NRT";"2279";"IAD";"3714";"Y";0;"777"
"15661";"CO";"1881";"NRT";"2279";"IAH";"3550";"";0;"777"
"15662";"CO";"1881";"NRT";"2279";"ICN";"3930";"Y";0;"777"
"15663";"CO";"1881";"NRT";"2279";"JFK";"3797";"Y";0;"77W"
"15664";"CO";"1881";"NRT";"2279";"LAX";"3484";"Y";0;"777"
"15665";"CO";"1881";"NRT";"2279";"ORD";"3830";"Y";0;"777 744"
"15666";"CO";"1881";"NRT";"2279";"SEA";"3577";"Y";0;"777"
"15667";"CO";"1881";"NRT";"2279";"SFO";"3469";"Y";0;"744 77W"
"15668";"CO";"1881";"NRT";"2279";"SIN";"3316";"Y";0;"744"
"15669";"CO";"1881";"NRT";"2279";"TPE";"2276";"Y";0;"744"
"15670";"CO";"1881";"NSI";"4161";"FIH";"1020";"Y";0;"333"
"15671";"CO";"1881";"OAK";"3453";"DEN";"3751";"Y";0;"320"
"15672";"CO";"1881";"OAX";"1829";"IAH";"3550";"Y";0;"ERJ"
"15673";"CO";"1881";"OGG";"3456";"DEN";"3751";"Y";0;"763"
"15674";"CO";"1881";"OGG";"3456";"KOA";"3514";"Y";0;"777"
"15675";"CO";"1881";"OGG";"3456";"LAX";"3484";"Y";0;"763 752"
"15676";"CO";"1881";"OGG";"3456";"SFO";"3469";"Y";0;"763 752"
"15677";"CO";"1881";"OKA";"2384";"GUM";"2246";"";0;"73G"
"15678";"CO";"1881";"OKC";"3863";"DEN";"3751";"Y";0;"319 ER4 CRJ"
"15679";"CO";"1881";"OKC";"3863";"EWR";"3494";"Y";0;"ERJ"
"15680";"CO";"1881";"OKC";"3863";"IAH";"3550";"Y";0;"ER4 DH4 ERJ"
"15681";"CO";"1881";"OKC";"3863";"ORD";"3830";"Y";0;"CR7 ER4"
"15682";"CO";"1881";"OKJ";"2327";"GUM";"2246";"";0;"73G"
"15683";"CO";"1881";"OMA";"3454";"DEN";"3751";"Y";0;"E70 ER4 320 CR7 CRJ 752"
"15684";"CO";"1881";"OMA";"3454";"EWR";"3494";"Y";0;"ERJ"
"15685";"CO";"1881";"OMA";"3454";"IAH";"3550";"";0;"735 738"
"15686";"CO";"1881";"OMA";"3454";"ORD";"3830";"Y";0;"ER4 320 CR7 CRJ E70 752"
"15687";"CO";"1881";"ONT";"3734";"DEN";"3751";"Y";0;"752 320 319"
"15688";"CO";"1881";"ONT";"3734";"IAH";"3550";"";0;"738 735"
"15689";"CO";"1881";"ONT";"3734";"SFO";"3469";"Y";0;"CRJ"
"15690";"CO";"1881";"ORD";"3830";"ABE";"4355";"Y";0;"ER4"
"15691";"CO";"1881";"ORD";"3830";"ALB";"3864";"Y";0;"ER4 319 CR7 320"
"15692";"CO";"1881";"ORD";"3830";"AMS";"580";"Y";0;"763"
"15693";"CO";"1881";"ORD";"3830";"ASE";"7001";"Y";0;"CR7"
"15694";"CO";"1881";"ORD";"3830";"ATL";"3682";"Y";0;"319 CR7 320 E70 ER4"
"15695";"CO";"1881";"ORD";"3830";"ATW";"4047";"Y";0;"ER4 CR7"
"15696";"CO";"1881";"ORD";"3830";"AUS";"3673";"Y";0;"CR7"
"15697";"CO";"1881";"ORD";"3830";"AVL";"4007";"Y";0;"CRJ"
"15698";"CO";"1881";"ORD";"3830";"AVP";"4286";"Y";0;"ER4"
"15699";"CO";"1881";"ORD";"3830";"BDL";"3825";"Y";0;"319 752 320 ER4 E70"
"15700";"CO";"1881";"ORD";"3830";"BHM";"3811";"Y";0;"CRJ ER4"
"15701";"CO";"1881";"ORD";"3830";"BIS";"4083";"Y";0;"ER4"
"15702";"CO";"1881";"ORD";"3830";"BNA";"3690";"Y";0;"ER4 CR7"
"15703";"CO";"1881";"ORD";"3830";"BOI";"3495";"Y";0;"CR7"
"15704";"CO";"1881";"ORD";"3830";"BOS";"3448";"Y";0;"752 319 320 E70"
"15705";"CO";"1881";"ORD";"3830";"BRU";"302";"Y";0;"763"
"15706";"CO";"1881";"ORD";"3830";"BTV";"3711";"Y";0;"ER4 CR7"
"15707";"CO";"1881";"ORD";"3830";"BUF";"3820";"Y";0;"ER4 CRJ 320 CR7 E70"
"15708";"CO";"1881";"ORD";"3830";"BWI";"3849";"Y";0;"CR7 319 320 752 ER4"
"15709";"CO";"1881";"ORD";"3830";"BZN";"4020";"Y";0;"CR7"
"15710";"CO";"1881";"ORD";"3830";"CAE";"3561";"Y";0;"ER4 CRJ"
"15711";"CO";"1881";"ORD";"3830";"CAK";"4112";"Y";0;"ER4"
"15712";"CO";"1881";"ORD";"3830";"CDG";"1382";"Y";0;"763"
"15713";"CO";"1881";"ORD";"3830";"CHS";"3806";"Y";0;"CRJ CR7"
"15714";"CO";"1881";"ORD";"3830";"CID";"4043";"Y";0;"ER4 E70"
"15715";"CO";"1881";"ORD";"3830";"CLE";"3486";"";0;"738 735 73G"
"15716";"CO";"1881";"ORD";"3830";"CLT";"3876";"Y";0;"ER4 CR7 320 319 E70"
"15717";"CO";"1881";"ORD";"3830";"CMH";"3759";"Y";0;"CRJ ER4 E70 320"
"15718";"CO";"1881";"ORD";"3830";"CMX";"5732";"Y";0;"CRJ"
"15719";"CO";"1881";"ORD";"3830";"COS";"3819";"Y";0;"CRJ CR7"
"15720";"CO";"1881";"ORD";"3830";"CRW";"4285";"Y";0;"ER4"
"15721";"CO";"1881";"ORD";"3830";"CUN";"1852";"Y";0;"320"
"15722";"CO";"1881";"ORD";"3830";"CVG";"3488";"Y";0;"CRJ CR7 ER4 319"
"15723";"CO";"1881";"ORD";"3830";"CWA";"4045";"Y";0;"ER4 CRJ"
"15724";"CO";"1881";"ORD";"3830";"DAY";"3627";"Y";0;"ER4 CRJ CR7"
"15725";"CO";"1881";"ORD";"3830";"DCA";"3520";"Y";0;"320 319 E70 752"
"15726";"CO";"1881";"ORD";"3830";"DEN";"3751";"";0;"73G"
"15727";"CO";"1881";"ORD";"3830";"DFW";"3670";"Y";0;"E70 CR7 319 320 752"
"15728";"CO";"1881";"ORD";"3830";"DLH";"3598";"Y";0;"CRJ"
"15729";"CO";"1881";"ORD";"3830";"DSM";"3729";"Y";0;"CR7 ER4 CRJ 319 320 E70"
"15730";"CO";"1881";"ORD";"3830";"DTW";"3645";"Y";0;"CRJ E70 CR7 ER4 320 319"
"15731";"CO";"1881";"ORD";"3830";"EAU";"5735";"Y";0;"CRJ"
"15732";"CO";"1881";"ORD";"3830";"EWR";"3494";"";0;"73G 738 739 735"
"15733";"CO";"1881";"ORD";"3830";"FAR";"4292";"Y";0;"ER4 CRJ"
"15734";"CO";"1881";"ORD";"3830";"FLL";"3533";"";0;"738"
"15735";"CO";"1881";"ORD";"3830";"FRA";"340";"Y";0;"777 744"
"15736";"CO";"1881";"ORD";"3830";"FSD";"4009";"Y";0;"ER4 CRJ"
"15737";"CO";"1881";"ORD";"3830";"FWA";"4041";"Y";0;"CRJ"
"15738";"CO";"1881";"ORD";"3830";"GRB";"3653";"Y";0;"ER4 CRJ"
"15739";"CO";"1881";"ORD";"3830";"GRR";"3685";"Y";0;"ER4 E70 319 320 CRJ"
"15740";"CO";"1881";"ORD";"3830";"GRU";"2564";"Y";0;"777"
"15741";"CO";"1881";"ORD";"3830";"GSO";"4008";"Y";0;"ER4 CRJ"
"15742";"CO";"1881";"ORD";"3830";"GSP";"4034";"Y";0;"CRJ ER4"
"15743";"CO";"1881";"ORD";"3830";"HKG";"3077";"Y";0;"744"
"15744";"CO";"1881";"ORD";"3830";"HNL";"3728";"Y";0;"777"
"15745";"CO";"1881";"ORD";"3830";"HPN";"3589";"Y";0;"CRJ E70"
"15746";"CO";"1881";"ORD";"3830";"HSV";"4113";"Y";0;"ER4"
"15747";"CO";"1881";"ORD";"3830";"IAD";"3714";"Y";0;"320 752 319 777"
"15748";"CO";"1881";"ORD";"3830";"IAH";"3550";"";0;"739 753 738 73G"
"15749";"CO";"1881";"ORD";"3830";"ICT";"3457";"Y";0;"ER4 CR7"
"15750";"CO";"1881";"ORD";"3830";"IND";"3585";"Y";0;"E70 ER4 CRJ CR7"
"15751";"CO";"1881";"ORD";"3830";"JAC";"4027";"Y";0;"752"
"15752";"CO";"1881";"ORD";"3830";"JAX";"3712";"Y";0;"CR7 320 ER4 E70"
"15753";"CO";"1881";"ORD";"3830";"LAN";"3544";"Y";0;"ER4 CRJ"
"15754";"CO";"1881";"ORD";"3830";"LAS";"3877";"Y";0;"752 320"
"15755";"CO";"1881";"ORD";"3830";"LAX";"3484";"Y";0;"320 752 319"
"15756";"CO";"1881";"ORD";"3830";"LEX";"4017";"Y";0;"ER4"
"15757";"CO";"1881";"ORD";"3830";"LGA";"3697";"Y";0;"319 752 320 E70"
"15758";"CO";"1881";"ORD";"3830";"LHR";"507";"Y";0;"763"
"15759";"CO";"1881";"ORD";"3830";"LIT";"3660";"Y";0;"ER4"
"15760";"CO";"1881";"ORD";"3830";"LNK";"3543";"Y";0;"CRJ ER4"
"15761";"CO";"1881";"ORD";"3830";"MBS";"4128";"Y";0;"CRJ"
"15762";"CO";"1881";"ORD";"3830";"MCI";"3458";"Y";0;"ER4 CR7 E70 CRJ"
"15763";"CO";"1881";"ORD";"3830";"MCO";"3878";"";0;"73G"
"15764";"CO";"1881";"ORD";"3830";"MDT";"3542";"Y";0;"ER4 319 CR7 320"
"15765";"CO";"1881";"ORD";"3830";"MEM";"3473";"Y";0;"ER4 CR7"
"15766";"CO";"1881";"ORD";"3830";"MEX";"1824";"Y";0;"319 320"
"15767";"CO";"1881";"ORD";"3830";"MHT";"4011";"Y";0;"ER4"
"15768";"CO";"1881";"ORD";"3830";"MIA";"3576";"Y";0;"319 752 320"
"15769";"CO";"1881";"ORD";"3830";"MKE";"3717";"Y";0;"CRJ"
"15770";"CO";"1881";"ORD";"3830";"MKG";"5754";"Y";0;"CRJ"
"15771";"CO";"1881";"ORD";"3830";"MLI";"4072";"Y";0;"ER4 CRJ E70"
"15772";"CO";"1881";"ORD";"3830";"MSN";"3459";"Y";0;"CRJ ER4 CR7"
"15773";"CO";"1881";"ORD";"3830";"MSP";"3858";"Y";0;"320 E70 319"
"15774";"CO";"1881";"ORD";"3830";"MSY";"3861";"Y";0;"319 CR7 752 E70 320"
"15775";"CO";"1881";"ORD";"3830";"MTJ";"6880";"Y";0;"CR7"
"15776";"CO";"1881";"ORD";"3830";"MUC";"346";"Y";0;"777"
"15777";"CO";"1881";"ORD";"3830";"NRT";"2279";"Y";0;"777 744"
"15778";"CO";"1881";"ORD";"3830";"OGG";"3456";"Y";0;"777"
"15779";"CO";"1881";"ORD";"3830";"OKC";"3863";"Y";0;"CR7 ER4"
"15780";"CO";"1881";"ORD";"3830";"OMA";"3454";"Y";0;"ER4 320 CR7 E70 CRJ"
"15781";"CO";"1881";"ORD";"3830";"ORF";"3611";"Y";0;"CR7 ER4"
"15782";"CO";"1881";"ORD";"3830";"PAH";"4117";"Y";0;"CRJ"
"15783";"CO";"1881";"ORD";"3830";"PDX";"3720";"Y";0;"320 752"
"15784";"CO";"1881";"ORD";"3830";"PEK";"3364";"Y";0;"777"
"15785";"CO";"1881";"ORD";"3830";"PHL";"3752";"Y";0;"320 CR7 752 319"
"15786";"CO";"1881";"ORD";"3830";"PHX";"3462";"Y";0;"320 752 319"
"15787";"CO";"1881";"ORD";"3830";"PIA";"4046";"Y";0;"CRJ ER4"
"15788";"CO";"1881";"ORD";"3830";"PIT";"3570";"";0;"738"
"15789";"CO";"1881";"ORD";"3830";"PNS";"3564";"Y";0;"CRJ"
"15790";"CO";"1881";"ORD";"3830";"PVD";"3641";"Y";0;"319 CR7"
"15791";"CO";"1881";"ORD";"3830";"PVG";"3406";"Y";0;"777"
"15792";"CO";"1881";"ORD";"3830";"PVR";"1836";"Y";0;"320 319"
"15793";"CO";"1881";"ORD";"3830";"RAP";"4087";"Y";0;"ER4"
"15794";"CO";"1881";"ORD";"3830";"RDU";"3626";"Y";0;"ER4 320 319 E70 CR7"
"15795";"CO";"1881";"ORD";"3830";"RIC";"3608";"Y";0;"ER4 CR7 320"
"15796";"CO";"1881";"ORD";"3830";"ROA";"4016";"Y";0;"ER4 CRJ"
"15797";"CO";"1881";"ORD";"3830";"ROC";"3622";"Y";0;"ER4 320 CR7 CRJ"
"15798";"CO";"1881";"ORD";"3830";"SAN";"3731";"Y";0;"752 320 319"
"15799";"CO";"1881";"ORD";"3830";"SAT";"3621";"Y";0;"CR7"
"15800";"CO";"1881";"ORD";"3830";"SAV";"3613";"Y";0;"CR7 CRJ"
"15801";"CO";"1881";"ORD";"3830";"SBN";"4359";"Y";0;"CRJ ER4 E70"
"15802";"CO";"1881";"ORD";"3830";"SDF";"4014";"Y";0;"ER4 E70"
"15803";"CO";"1881";"ORD";"3830";"SEA";"3577";"Y";0;"752 320"
"15804";"CO";"1881";"ORD";"3830";"SFO";"3469";"";0;"738"
"15805";"CO";"1881";"ORD";"3830";"SGF";"4348";"Y";0;"ER4"
"15806";"CO";"1881";"ORD";"3830";"SJD";"1840";"Y";0;"319"
"15807";"CO";"1881";"ORD";"3830";"SJU";"2890";"Y";0;"320"
"15808";"CO";"1881";"ORD";"3830";"SMF";"3817";"Y";0;"320 319"
"15809";"CO";"1881";"ORD";"3830";"SNA";"3867";"";0;"73G"
"15810";"CO";"1881";"ORD";"3830";"SPI";"4336";"Y";0;"CRJ"
"15811";"CO";"1881";"ORD";"3830";"STL";"3678";"Y";0;"ER4 CR7 CRJ E70"
"15812";"CO";"1881";"ORD";"3830";"STT";"2883";"";0;"73G"
"15813";"CO";"1881";"ORD";"3830";"SYR";"3745";"Y";0;"ER4 CRJ CR7"
"15814";"CO";"1881";"ORD";"3830";"TPA";"3646";"Y";0;"752 320 319"
"15815";"CO";"1881";"ORD";"3830";"TUL";"3855";"Y";0;"ER4"
"15816";"CO";"1881";"ORD";"3830";"TVC";"4023";"Y";0;"CRJ ER4"
"15817";"CO";"1881";"ORD";"3830";"TYS";"3676";"Y";0;"ER4"
"15818";"CO";"1881";"ORD";"3830";"XNA";"4356";"Y";0;"ER4"
"15819";"CO";"1881";"ORD";"3830";"YEG";"49";"Y";0;"CR7 E70"
"15820";"CO";"1881";"ORD";"3830";"YOW";"100";"Y";0;"ER4 E70"
"15821";"CO";"1881";"ORD";"3830";"YQR";"120";"Y";0;"CRJ"
"15822";"CO";"1881";"ORD";"3830";"YUL";"146";"Y";0;"ER4"
"15823";"CO";"1881";"ORD";"3830";"YVR";"156";"Y";0;"320 319"
"15824";"CO";"1881";"ORD";"3830";"YWG";"160";"Y";0;"ER4"
"15825";"CO";"1881";"ORD";"3830";"YXU";"174";"Y";0;"CRJ"
"15826";"CO";"1881";"ORD";"3830";"YYC";"178";"Y";0;"CR7 319"
"15827";"CO";"1881";"ORD";"3830";"YYZ";"193";"Y";0;"320 E70 CR7 ER4"
"15828";"CO";"1881";"ORF";"3611";"EWR";"3494";"Y";0;"DH4 ERJ"
"15829";"CO";"1881";"ORF";"3611";"IAD";"3714";"Y";0;"DH4 CR7"
"15830";"CO";"1881";"ORF";"3611";"ORD";"3830";"Y";0;"E70 ER4 CRJ"
"15831";"CO";"1881";"OSL";"644";"EWR";"3494";"";0;"752"
"15832";"CO";"1881";"OTH";"5757";"PDX";"3720";"Y";0;"EM2"
"15833";"CO";"1881";"OTH";"5757";"SFO";"3469";"Y";0;"EM2"
"15834";"CO";"1881";"OUA";"246";"BRU";"302";"Y";0;"332"
"15835";"CO";"1881";"OUA";"246";"COO";"245";"Y";0;"332"
"15836";"CO";"1881";"PAH";"4117";"ORD";"3830";"Y";0;"CRJ"
"15837";"CO";"1881";"PAP";"1897";"EWR";"3494";"";0;"738"
"15838";"CO";"1881";"PBC";"1831";"IAH";"3550";"Y";0;"ERJ"
"15839";"CO";"1881";"PBI";"3722";"CLE";"3486";"Y";0;"ERJ"
"15840";"CO";"1881";"PBI";"3722";"EWR";"3494";"";0;"739 735 738 752 73G"
"15841";"CO";"1881";"PBI";"3722";"FPO";"1948";"Y";0;"BE1"
"15842";"CO";"1881";"PBI";"3722";"IAH";"3550";"";0;"738 735 73G"
"15843";"CO";"1881";"PBI";"3722";"MHH";"1930";"Y";0;"BE1"
"15844";"CO";"1881";"PDS";"1834";"SLW";"1810";"Y";0;"ATR"
"15845";"CO";"1881";"PDX";"3720";"DEN";"3751";"Y";0;"320 CRJ 752 CR7 319"
"15846";"CO";"1881";"PDX";"3720";"EUG";"4099";"Y";0;"EM2"
"15847";"CO";"1881";"PDX";"3720";"EWR";"3494";"";0;"738"
"15848";"CO";"1881";"PDX";"3720";"IAD";"3714";"Y";0;"320"
"15849";"CO";"1881";"PDX";"3720";"IAH";"3550";"";0;"739 753 738"
"15850";"CO";"1881";"PDX";"3720";"LAX";"3484";"Y";0;"CRJ CR7"
"15851";"CO";"1881";"PDX";"3720";"LMT";"5750";"Y";0;"EM2"
"15852";"CO";"1881";"PDX";"3720";"ORD";"3830";"Y";0;"320 752 319"
"15853";"CO";"1881";"PDX";"3720";"OTH";"5757";"Y";0;"EM2"
"15854";"CO";"1881";"PDX";"3720";"RDM";"4103";"Y";0;"EM2"
"15855";"CO";"1881";"PDX";"3720";"SEA";"3577";"Y";0;"EM2"
"15856";"CO";"1881";"PDX";"3720";"SFO";"3469";"Y";0;"319 752 CR7 320 CRJ"
"15857";"CO";"1881";"PEK";"3364";"EWR";"3494";"";0;"777"
"15858";"CO";"1881";"PEK";"3364";"IAD";"3714";"Y";0;"777"
"15859";"CO";"1881";"PEK";"3364";"ORD";"3830";"Y";0;"777"
"15860";"CO";"1881";"PEK";"3364";"SFO";"3469";"Y";0;"744"
"15861";"CO";"1881";"PHC";"275";"ABV";"260";"Y";0;"333"
"15862";"CO";"1881";"PHL";"3752";"CLE";"3486";"Y";0;"ERJ"
"15863";"CO";"1881";"PHL";"3752";"DEN";"3751";"Y";0;"319 752 320"
"15864";"CO";"1881";"PHL";"3752";"EWR";"3494";"Y";0;"DH2 DH3"
"15865";"CO";"1881";"PHL";"3752";"IAH";"3550";"";0;"738 739 735 73G"
"15866";"CO";"1881";"PHL";"3752";"ORD";"3830";"Y";0;"320 752 CR7 319"
"15867";"CO";"1881";"PHL";"3752";"SFO";"3469";"Y";0;"319"
"15868";"CO";"1881";"PHX";"3462";"CLE";"3486";"";0;"739 738"
"15869";"CO";"1881";"PHX";"3462";"DEN";"3751";"";0;"738"
"15870";"CO";"1881";"PHX";"3462";"EWR";"3494";"";0;"739 73G 738"
"15871";"CO";"1881";"PHX";"3462";"IAD";"3714";"Y";0;"320"
